student_id,age_at_enrollment,gender,marital_status,scholarship_holder,debtor,tuition_fees_up_to_date,curricular_units_sem1_enrolled,curricular_units_sem1_approved,curricular_units_sem2_enrolled,curricular_units_sem2_approved,gpa_sem1,gpa_sem2,family_income_inr,attendance_pct,failed_courses,dropout
STU01613,30.0,Male,Single,0.0,1.0,1.0,3.0,1.0,8.0,,6.93,10.17,240267.0,82.47,3.0,1.0
STU01614,25.0,Male,Single,0.0,1.0,1.0,7.0,6.0,0.0,0.0,8.65,,102885.0,61.12,5.0,1.0
STU01615,30.0,Male,Single,0.0,0.0,1.0,8.0,7.0,9.0,6.0,13.5,15.89,73097.0,56.93,5.0,1.0
STU01616,26.0,Female,Single,0.0,0.0,1.0,6.0,5.0,-12.849374464975227,4.0,8.56,9.95,83457.0,45.09,4.0,0.0
STU01617,27.0,Male,Single,0.0,1.0,1.0,1.0,,8.0,8.0,10.76,10.05,174194.0,75.19,4.0,1.0
STU01618,19.0,Male,Single,0.0,1.0,1.0,2.0,1.0,3.0,2.0,8.58,14.31,61773.0,70.99,1.0,1.0
STU01619,28.0,Male,Married,0.0,1.0,1.0,1.0,1.0,20.809725448254106,0.0,7.1,17.07,709675.0,55.06,5.0,1.0
STU01620,32.0,Female,Married,1.0,0.0,1.0,3.0,3.0,6.0,6.0,9.51,-11.037667515554405,249261.0,74.29,5.0,0.0
STU01621,30.0,Female,Married,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.7,4.29,288177.0,45.62,4.0,-1.6079440773463902
STU01622,23.0,Female,Single,1.0,0.0,1.0,4.0,1.0,2.0,2.0,11.1,6.88,354103.0,73.41,0.0,0.0
STU01623,26.0,Female,Single,0.0,0.0,-1.7704750908101938,7.0,6.0,3.0,0.0,11.39,13.14,147643.0,89.37,3.0,1.0
STU01624,32.0,Female,Single,0.0,1.0,1.0,3.0,3.0,7.0,4.0,17.05,14.39,274392.0,64.33,5.0,1.0
STU01625,21.0,Male,Single,0.0,0.0,1.0,8.0,,1.0,0.0,12.07,14.86,100097.0,78.48,0.0,0.0
STU01626,31.0,Female,Single,1.0,1.0,1.0,0.0,,0.0,0.0,13.87,0.18,299050.0,71.22,1.0,1.0
STU01627,19.0,Female,Married,0.0,1.0,1.0,0.0,0.0,9.0,7.0,43.34015957686386,18.28,623759.0,,0.0,0.0
STU01628,31.0,Female,Married,0.0,1.0,,1.0,0.0,6.0,3.0,6.67,13.15,108750.0,56.66,5.0,1.0
STU01629,32.0,Male,Single,1.0,0.0,1.0,3.0,1.0,7.0,6.0,40.91273256506968,17.71,67574.0,100.0,1.0,0.0
STU01630,27.0,Male,Married,0.0,0.0,1.0,4.0,4.0,0.0,0.0,15.3,13.37,,78.51,1.0,1.0
STU01631,28.0,Male,Single,0.0,1.0,1.0,5.0,4.0,9.0,9.0,10.78,8.35,340440.0,57.3,5.0,1.0
STU01632,24.0,Female,Married,1.0,0.0,1.0,,,8.0,7.0,10.56,11.19,50000.0,85.57,5.0,1.0
STU01633,17.0,Male,Divorced,0.0,1.0,1.0,9.0,9.0,6.0,6.0,10.11,13.16,174845.0,84.78,1.0,1.0
STU01634,18.0,Female,Single,0.0,0.0,1.0,9.0,6.0,1.0,0.0,12.81,4.49,74825.0,61.6,0.0,0.0
STU01635,27.0,Male,Divorced,0.0,0.0,1.0,6.0,3.0,2.0,2.0,16.73,12.76,50000.0,53.35,1.0,0.0
STU01636,19.0,Female,Married,,1.9890048677650651,1.0,8.0,8.0,7.0,5.0,11.1,7.53,251709.0,100.0,2.0,0.0
STU01637,21.0,Male,Single,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,8.33,50000.0,100.0,0.0,0.0
STU01638,30.0,Female,Married,0.0,0.0,0.0,9.0,6.0,7.0,6.0,13.32,13.53,633482.0,50.71,1.0,1.0
STU01639,21.0,Male,Single,0.0,,0.0,0.0,0.0,5.0,2.0,15.84,12.46,50000.0,100.0,2.0,1.0
STU01640,20.0,Male,Single,0.0,0.0,1.0,6.0,3.0,8.0,5.0,14.65,9.89,262453.0,-33.42690339914863,4.0,0.0
STU01641,32.0,Male,Single,1.0,0.0,1.0,,3.0,1.0,0.0,9.58,10.29,150287.0,78.17,5.0,0.0
STU01642,28.0,Female,Single,0.0,0.0,1.0,4.0,2.0,4.0,1.0,8.46,12.85,467854.0,97.63,1.0,0.0
STU01643,29.0,Female,Single,0.0,1.0,1.0,8.0,7.0,-7.665253834144387,2.0,17.26,20.0,79743.0,100.0,2.0,1.0
STU01644,25.0,Female,Married,0.0,0.0,1.0,6.0,6.0,8.0,,12.13,16.68,414196.0,65.33,4.0,0.0
STU01645,27.0,Female,Married,1.0,0.0,1.0,3.0,1.0,2.0,0.0,13.83,12.78,1122780.0,85.58,0.0,0.0
STU01646,18.0,Male,Single,0.0,1.0,1.0,0.0,0.0,9.0,6.0,12.88,9.09,140807.0,196.76060432637004,2.0,0.0
STU01647,33.0,Female,Married,0.0,0.0,1.0,2.0,0.0,3.0,3.0,12.1,8.34,258307.0,73.22,3.0,1.0
STU01648,30.0,Male,Single,0.0,0.0,1.0,5.0,4.0,8.0,5.0,13.63,12.61,118053.0,74.42,5.0,1.0
STU01649,20.0,Male,Single,1.0,0.0,1.0,6.0,3.0,4.0,1.0,8.87,18.6,126582.0,84.95,2.0,0.0
STU01650,23.0,Male,Single,1.0,0.0,1.0,0.0,0.0,4.0,,20.0,16.97,283191.0,84.42,3.0,0.0
STU01651,17.0,Female,Single,0.0,0.0,0.0,7.0,4.0,7.0,6.0,5.97,11.64,154518.0,68.03,3.0,0.0
STU01652,24.0,Male,Single,0.0,0.0,1.0,4.0,2.0,3.0,0.0,16.53,16.49,396377.0,,1.0,0.0
STU01653,32.0,Male,Married,1.0,0.0,1.0,,2.0,5.0,2.0,6.59,6.57,50000.0,60.09,2.0,0.0
STU01654,19.0,Female,Single,1.0,0.0,0.0,8.0,5.0,3.0,3.0,8.51,16.91,352583.0,91.69,,0.0
STU01655,28.0,Female,Single,1.0,0.0,1.0,4.0,4.0,0.0,20.03010078174014,13.88,11.12,76246.0,97.98,1.0,0.0
STU01656,56.081633307520974,Male,Single,0.0,0.0,1.0,9.0,8.0,5.0,5.0,10.59,17.55,265952.0,55.41,4.0,0.0
STU01657,33.0,Male,Married,1.0,0.0,1.0,9.0,8.0,3.0,0.0,7.82,6.19,,83.2,0.0,0.0
STU01658,18.0,Female,Single,0.0,0.0,1.0,9.0,8.0,3.0,1.0,13.81,17.24,50000.0,42.29,3.0,1.0
STU01659,26.0,Male,Single,1.0,0.0,1.0,7.0,,0.0,0.0,15.96,10.23,144991.0,64.04,0.0,0.0
STU01660,22.0,Male,Single,0.0,0.0,1.0,4.0,4.0,6.0,5.0,20.0,12.8,50000.0,92.36,3.0,0.0
STU01661,34.0,Female,Single,0.0,0.0,1.0,21.781652929524707,0.0,5.0,4.0,14.17,10.85,53441.0,100.0,3.0,0.0
STU01662,18.0,Female,Single,0.0,0.0,1.0,4.0,2.0,,0.0,7.36,14.76,337390.0,67.48,3.0,0.0
STU01663,22.0,Female,Married,1.0,0.0,0.0,3.0,3.0,8.0,6.0,16.97,8.62,220316.0,65.09,4.0,0.0
STU01664,25.0,Female,Single,0.0,0.0,1.0,,4.0,1.0,0.0,9.49,18.38,994746.0,97.97,3.0,0.0
STU01665,32.0,Male,Married,0.0,0.0,1.0,6.0,3.0,0.0,22.715055010375373,19.77,3.68,260540.0,36.39,3.0,0.0
STU01666,24.0,Male,Single,0.0,0.0,1.0,5.0,3.0,1.0,1.0,8.14,,61600.0,,0.0,0.0
STU01667,30.0,Female,Married,0.0,0.0,1.0,0.0,0.0,9.0,6.0,10.46,4.43,868009.0,48.27,0.0,0.0
STU01668,25.0,Male,Single,0.0,0.0,0.0,9.0,7.0,9.0,8.0,5.2,13.84,759216.0,162.3874643999365,1.0,0.0
STU01669,20.0,Female,Single,-1.9968837432996291,0.0,1.0,9.0,6.0,6.0,6.0,12.77,9.63,156669.0,75.28,3.0,0.0
STU01670,28.0,Male,Single,1.0,1.0,1.0,2.0,0.0,9.0,8.0,18.54,7.48,207579.0,83.6,2.0,1.0
STU01671,29.0,Male,Divorced,0.0,1.0,1.0,7.0,5.0,0.0,0.0,11.39,9.49,215132.0,82.2,5.0,1.0
STU01672,26.0,Female,Married,1.0,0.0,1.0,6.0,3.0,2.0,0.0,15.35,8.86,944934.0,31.34,1.0,0.0
STU01673,26.0,Male,Single,0.0,0.0,1.0,1.0,1.0,-16.80204692957738,6.0,6.03,12.66,537391.0,70.57,3.0,0.0
STU01674,27.0,Female,Married,0.0,1.0,1.0,2.0,0.0,3.0,1.0,10.27,16.31,252064.0,58.28,0.0,0.0
STU01675,20.0,Female,Widowed,1.0,1.0,1.0,6.0,4.0,5.0,2.0,6.42,8.5,120973.0,65.24,2.0,2.848182398006691
STU01676,34.0,Female,Single,1.0,0.0,1.0,9.0,7.0,6.0,6.0,10.6,1.42,56615.0,100.0,3.0,0.0
STU01677,24.0,Female,Single,1.0,,1.0,8.0,8.0,1.0,1.0,14.72,8.56,84454.0,72.57,1.0,0.0
STU01678,17.0,Female,Married,1.0,0.0,1.0,5.0,,9.0,6.0,13.16,12.33,132058.0,58.31,1.0,0.0
STU01679,34.0,Male,Single,1.0,0.0,1.0,6.0,3.0,,8.0,14.64,13.06,90122.0,71.21,5.0,0.0
STU01680,25.0,Male,Single,1.0,1.0,1.0,8.0,7.0,3.0,3.0,10.14,8.02,132713.0,-8.1676303815632,,0.0
STU01681,20.0,Female,Widowed,,0.0,1.0,7.0,6.0,8.0,5.0,16.69,4.18,92542.0,83.6,2.0,0.0
STU01682,21.0,Female,Single,0.0,0.0,1.0,3.0,3.0,3.0,0.0,15.5,32.45075094722606,332666.0,71.56,5.0,1.0
STU01683,24.0,Female,Single,0.0,0.0,1.0,2.0,0.0,3.0,0.0,11.69,9.74,127156.0,71.88,5.0,0.0
STU01684,31.0,Female,Single,1.0,0.0,,1.0,0.0,5.0,5.0,11.4,16.39,270680.0,36.15,4.0,0.0
STU01685,29.0,Male,Married,1.0,1.0,1.0,8.0,6.0,7.0,6.0,9.55,3.09,850216.0,100.0,4.0,1.0
STU01686,21.0,Male,Single,1.0,0.0,1.0,,7.0,3.0,3.0,10.45,11.73,195916.0,,4.0,0.0
STU01687,,Female,Married,0.0,0.0,1.0,9.0,7.0,5.0,3.0,12.54,8.84,104538.0,64.7,3.0,1.0
STU01688,18.0,Female,Married,1.0,0.0,,7.0,4.0,9.0,7.0,7.06,9.91,254927.0,41.17,3.0,0.0
STU01689,17.0,Male,Single,0.0,0.0,1.0,4.0,1.0,0.0,0.0,14.26,11.92,203206.0,90.34,0.0,0.0
STU01690,32.0,Female,Married,0.0,0.0,1.0,5.0,5.0,5.0,2.0,13.5,11.34,373272.0,82.43,3.0,0.0
STU01691,32.0,Male,Married,0.0,0.0,1.0,5.0,3.0,1.0,1.0,9.49,3.25,80712.0,74.18,3.0,0.0
STU01692,20.0,Male,Single,0.0,1.0,1.0,8.0,5.0,9.0,8.0,13.0,14.12,556838.0,52.21,5.0,1.0
STU01693,18.0,Male,Married,1.0,0.0,1.0,3.0,2.0,7.0,4.0,14.97,13.58,1371031.0,66.11,1.0,0.0
STU01694,18.0,Female,Single,0.0,1.0,1.0,1.0,0.0,9.0,9.0,8.95,16.14,198373.0,49.02,2.0,1.0
STU01695,25.0,Female,Married,0.0,0.0,0.0,2.0,2.0,8.0,5.0,11.46,14.84,,100.0,5.0,1.0
STU01696,30.0,Female,Single,0.0,1.0,1.0,9.0,6.0,0.0,0.0,5.08,17.47,656175.0,80.43,1.0,1.0
STU01697,20.0,Female,Single,1.0,0.0,1.0,7.0,6.0,,9.0,11.51,8.32,817026.0,77.05,3.0,0.0
STU01698,27.0,Male,Single,0.0,0.0,1.0,4.0,2.0,9.0,6.0,11.05,13.02,356648.0,187.83149510123295,0.0,0.0
STU01699,23.0,Male,Married,0.0,0.0,0.0,6.0,4.0,4.0,3.0,7.29,13.24,,75.27,3.0,1.0
STU01700,20.0,Female,Single,0.0,1.0,0.0,2.0,0.0,3.0,2.0,7.23,7.11,213616.0,65.91,2.0,1.0
STU01701,25.0,Female,Married,1.0,0.0,2.450156693208077,2.0,1.0,4.0,3.0,11.31,5.17,787926.0,72.63,1.0,0.0
STU01702,31.0,Female,Single,0.0,0.0,1.0,2.0,2.0,6.0,4.0,8.22,11.08,588219.0,93.71,3.0,0.0
STU01703,27.0,Female,Single,1.0,0.0,1.0,2.0,1.0,9.0,8.0,11.69,17.48,262062.0,84.09,0.0,0.0
STU01704,34.0,Female,Single,0.0,0.0,1.0,0.0,0.0,3.0,0.0,12.66,15.23,179940.0,53.62,0.0,0.0
STU01705,21.0,Female,Married,1.0,0.0,1.0,2.0,1.0,7.0,4.0,6.15,12.67,339271.0,69.12,2.0,0.0
STU01706,,Female,Married,0.0,0.0,1.0,,1.0,8.0,5.0,12.98,13.89,266006.0,11.79,4.0,1.0
STU01707,28.0,Female,Single,1.0,0.0,1.0,0.0,0.0,7.0,,10.05,4.07,300959.0,100.0,1.0,0.0
STU01708,32.0,Male,Single,0.0,,1.0,,3.0,8.0,6.0,17.14,6.5,181119.0,92.31,2.0,0.0
STU01709,23.0,Male,Married,1.0,0.0,0.0,3.0,1.0,9.0,6.0,6.58,12.58,463835.0,58.23,5.0,0.0
STU01710,32.0,Female,Single,1.0,1.0,1.0,-17.04476862594665,1.0,2.0,2.0,14.22,14.87,113212.0,,5.0,1.0
STU01711,18.0,Male,Married,0.0,0.0,1.0,9.0,6.0,9.0,9.0,11.51,3.5,1252254.0,43.66,4.0,1.0
STU01712,65.67336931576484,Female,Married,,0.0,0.0,2.0,0.0,4.0,2.0,17.06,7.07,531708.0,100.0,2.0,0.0
STU01713,31.0,Male,Single,,0.0,1.0,2.0,1.0,3.0,3.0,17.57,8.33,129275.0,52.38,4.0,1.0
STU01714,34.0,Male,Single,1.0,0.0,0.0,2.0,1.0,5.0,2.0,0.17,8.58,398829.0,78.15,3.0,0.0
STU01715,27.0,Female,Single,1.0,0.0,1.0,3.0,2.0,2.0,0.0,13.91,13.29,67915.0,94.91,0.0,0.0
STU01716,30.0,Female,Single,0.0,0.0,1.0,7.0,7.0,3.0,3.0,6.69,12.31,50000.0,82.98,4.0,0.0
STU01717,25.0,Male,Single,1.0,0.0,1.0,9.0,7.0,,8.0,13.69,6.28,287193.0,46.22,0.0,0.0
STU01718,,Female,Married,0.0,0.0,,5.0,5.0,2.0,1.0,8.47,12.44,50000.0,86.56,5.0,1.0
STU01719,19.0,Female,Married,1.0,1.0,1.0,8.0,7.0,6.0,3.0,17.38,7.66,648570.0,81.53,0.0,0.0
STU01720,0.4854678888681363,Male,Single,0.0,0.0,0.0,3.0,1.0,8.0,6.0,16.4,12.74,50000.0,82.6,2.0,-2.082050458667063
STU01721,30.0,Female,Single,1.0,0.0,1.0,9.0,9.0,3.0,2.0,19.36,9.83,109791.0,58.41,3.0,0.0
STU01722,22.0,Male,Single,0.0,0.0,1.0,2.0,2.0,3.0,3.0,11.82,3.42,81389.0,73.96,3.0,0.0
STU01723,21.0,Male,Married,1.0,1.0,1.0,2.0,2.0,,2.0,9.66,,668823.0,78.6,5.0,1.0
STU01724,31.0,Male,Single,0.0,0.0,1.0,2.0,0.0,1.0,0.0,11.03,15.24,350468.0,59.62,1.0,0.0
STU01725,29.0,Male,Single,0.0,1.0,0.0,7.0,7.0,6.0,19.05942875967593,6.54,4.93,343574.0,97.38,0.0,1.0
STU01726,33.0,Female,Married,0.0,0.0,,1.0,-14.77604697984222,1.0,0.0,9.55,-12.702362978099133,50000.0,41.99,2.0,1.0
STU01727,21.0,Female,Single,1.0,0.0,1.0,7.0,23.202207123471386,9.0,9.0,11.22,10.66,50000.0,97.28,4.0,0.0
STU01728,26.0,Male,Single,1.0,0.0,1.0,8.0,7.0,3.0,3.0,11.46,15.58,239909.0,-31.15262975509694,4.0,0.0
STU01729,18.0,Male,Single,1.0,0.0,1.0,9.0,6.0,2.0,0.0,3.47,7.3,176162.0,73.45,1.0,0.0
STU01730,22.0,Male,Single,2.707580625372369,1.0,1.0,3.0,1.0,8.0,5.0,11.09,8.14,50000.0,100.0,0.0,1.0
STU01731,30.0,Female,Widowed,1.0,0.0,1.0,1.0,0.0,3.0,2.0,2.13,10.99,62215.0,65.9,2.0,0.0
STU01732,20.0,Female,Single,0.0,0.0,0.0,3.0,0.0,9.0,7.0,18.35,17.23,641589.0,56.28,5.0,1.0
STU01733,30.0,Female,Divorced,0.0,0.0,1.0,,0.0,0.0,0.0,11.22,8.75,103632.0,43.94,5.0,1.0
STU01734,18.0,Male,Married,0.0,0.0,1.0,3.0,22.161047692199414,9.0,7.0,10.58,9.07,576488.0,32.55,4.0,0.0
STU01735,17.0,Male,Single,1.0,0.0,1.0,1.0,0.0,1.0,0.0,13.25,13.29,161331.0,76.28,,0.0
STU01736,24.0,Male,Single,1.0,1.0,1.0,,3.0,5.0,5.0,9.29,10.49,1150329.0,68.56,3.0,1.0
STU01737,34.0,Male,Single,0.0,0.0,1.0,3.0,2.0,0.0,0.0,38.151107503082834,17.83,253423.0,-47.261105409547284,4.0,1.0
STU01738,18.0,Male,Single,1.0,0.0,1.0,4.0,1.0,0.0,21.209631802252368,7.84,,454816.0,88.36,5.0,0.0
STU01739,23.0,Male,Married,0.0,0.0,1.0,0.0,0.0,-10.070889712347183,9.0,16.21,12.98,511371.0,69.0,0.0,0.0
STU01740,20.0,Male,Married,1.0,0.0,1.0,3.0,0.0,2.0,1.0,8.31,8.71,120649.0,49.76,1.0,0.0
STU01741,,Male,Married,1.0,0.0,1.0,6.0,5.0,1.0,0.0,15.43,11.39,358953.0,70.74,2.0,0.0
STU01742,27.0,Male,Widowed,,0.0,0.0,5.0,5.0,3.0,1.0,19.26,10.79,102083.0,49.92,0.0,0.0
STU01743,24.0,Male,Widowed,1.0,0.0,1.0,2.0,1.0,1.0,0.0,17.3,12.36,739275.0,79.21,0.0,2.5380804684974114
STU01744,24.0,Female,Married,,0.0,0.0,9.0,8.0,3.0,2.0,18.38,11.14,357823.0,68.66,4.0,1.0
STU01745,29.0,Male,Single,0.0,,1.0,6.0,6.0,6.0,3.0,10.31,11.86,128118.0,98.41,3.0,1.0
STU01746,22.0,Female,Single,0.0,0.0,1.0,1.0,0.0,2.0,0.0,8.65,18.76,95585.0,68.52,0.0,0.0
STU01747,18.0,Female,Single,0.0,0.0,1.0,5.0,3.0,0.0,0.0,14.44,15.33,135403.0,58.18,0.0,0.0
STU01748,30.0,Female,Married,0.0,0.0,1.0,1.0,0.0,,7.0,9.95,10.44,805703.0,68.14,4.0,0.0
STU01749,17.0,Male,Married,0.0,0.0,1.0,9.0,8.0,1.0,1.0,7.3,15.69,240807.0,87.3,5.0,0.0
STU01750,30.0,Male,Married,2.7243662587397486,1.0,,9.0,6.0,1.0,0.0,14.6,5.69,50000.0,55.05,4.0,1.0
STU01751,24.0,Female,Divorced,0.0,0.0,1.0,7.0,5.0,2.0,0.0,15.04,17.41,99704.0,95.27,4.0,0.0
STU01752,27.0,Male,Single,0.0,0.0,1.0,1.0,1.0,1.0,0.0,15.8,7.88,139267.0,87.86,2.0,1.0
STU01753,25.0,Female,Single,1.0,0.0,0.0,8.0,7.0,8.0,6.0,13.22,8.11,94239.0,73.71,3.0,0.0
STU01754,28.0,Female,Single,-2.3900740832538796,0.0,1.0,5.0,4.0,2.0,1.0,11.52,,300782.0,58.83,3.0,0.0
STU01755,17.0,Female,Single,0.0,0.0,1.0,8.0,6.0,0.0,0.0,9.16,11.45,469813.0,91.09,1.0,0.0
STU01756,26.0,Male,Single,1.0,0.0,3.0764009767179195,2.0,2.0,8.0,6.0,7.05,13.17,,45.67,5.0,0.0
STU01757,27.0,Male,Single,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,4.93,366683.0,80.17,2.0,1.0
STU01758,22.0,Male,Married,0.0,0.0,1.0,1.0,1.0,9.0,9.0,12.85,43.24891527911575,98362.0,59.17,5.0,1.0
STU01759,32.0,Female,Widowed,,0.0,1.0,1.0,1.0,0.0,0.0,9.0,9.27,240104.0,83.33,2.0,0.0
STU01760,26.0,Male,Single,1.0,0.0,1.0,6.0,6.0,,7.0,,13.18,50000.0,72.42,1.0,0.0
STU01761,28.0,Female,Widowed,0.0,1.0,1.0,6.0,6.0,0.0,0.0,12.19,10.67,253448.0,37.27,2.0,1.0
STU01762,,Male,Married,0.0,1.0,1.0,8.0,7.0,3.0,2.0,11.69,11.9,173658.0,73.24,1.0,1.0
STU01763,19.0,Female,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.74,16.19,113136.0,73.22,1.0,0.0
STU01764,30.0,Female,Married,1.0,,1.0,4.0,3.0,1.0,1.0,20.0,12.02,108368.0,80.83,-5.46732572639436,0.0
STU01765,18.0,Female,Married,,0.0,1.0,0.0,0.0,3.0,1.0,12.76,9.59,321807.0,56.14,2.0,0.0
STU01766,22.0,Male,Single,0.0,0.0,1.0,3.0,0.0,4.0,1.0,8.34,17.89,903175.0,88.66,3.0,
STU01767,28.0,Male,Single,0.0,1.0,1.0,8.0,8.0,7.0,7.0,12.69,16.56,78572.0,39.58,4.0,1.0
STU01768,32.0,Female,Married,0.0,0.0,1.0,1.0,0.0,4.0,3.0,9.84,7.28,498897.0,70.14,1.0,0.0
STU01769,30.0,Female,Married,1.0,0.0,1.0,8.0,6.0,3.0,1.0,0.04,13.01,426907.0,67.28,1.0,0.0
STU01770,17.0,Male,Single,0.0,0.0,0.0,8.0,8.0,5.0,5.0,,14.58,159751.0,100.0,3.0,1.0
STU01771,17.0,Male,Single,0.0,0.0,1.0,3.0,3.0,7.0,6.0,17.3,19.79,995767.0,93.85,0.0,0.0
STU01772,19.0,Male,Married,0.0,0.0,1.0,1.0,0.0,3.0,1.0,14.15,14.98,528030.0,100.0,1.0,0.0
STU01773,30.0,Female,Married,1.0,0.0,1.0,6.0,4.0,9.0,6.0,15.47,9.04,1116899.0,69.58,2.0,0.0
STU01774,31.0,Female,Married,0.0,0.0,1.0,8.0,8.0,9.0,7.0,14.06,18.69,325032.0,64.36,2.0,0.0
STU01775,32.0,Male,Single,0.0,0.0,1.0,6.0,3.0,9.0,9.0,14.7,14.02,405536.0,66.02,4.0,1.0
STU01776,34.0,Male,Single,0.0,0.0,,8.0,6.0,7.0,4.0,11.99,18.81,,76.68,4.0,0.0
STU01777,34.0,Female,Single,0.0,0.0,1.0,7.0,7.0,2.0,1.0,4.26,16.28,422597.0,37.33,5.0,0.0
STU01778,31.0,Male,Divorced,1.0,0.0,1.0,9.0,6.0,8.0,6.0,10.02,12.3,312371.0,71.3,3.0,0.0
STU01779,31.0,Female,Divorced,1.0,0.0,1.0,3.0,-10.005274454906546,4.0,3.0,7.97,4.11,176495.0,70.86,3.0,0.0
STU01780,,Female,Single,,0.0,1.0,4.0,1.0,6.0,3.0,14.96,7.57,117292.0,78.73,2.0,0.0
STU01781,47.49291031882631,Female,Single,1.0,0.0,1.0,0.0,0.0,4.0,2.0,4.84,14.19,50000.0,80.08,0.0,0.0
STU01782,20.0,Female,Single,0.0,0.0,1.0,5.0,3.0,8.0,6.0,17.87,7.81,55065.0,42.99,4.0,0.0
STU01783,22.0,Male,Single,1.0,0.0,1.0,8.0,7.0,2.0,0.0,14.99,12.19,50000.0,90.15,4.0,0.0
STU01784,33.0,Female,Divorced,1.0,0.0,1.0,8.0,6.0,2.0,2.0,13.33,13.02,391628.0,100.0,4.0,0.0
STU01785,31.0,Female,Single,0.0,1.0,1.0,4.0,2.0,3.0,0.0,13.36,13.05,88559.0,68.43,3.0,1.0
STU01786,29.0,Male,Single,1.0,1.0,0.0,8.0,5.0,4.0,4.0,6.86,,367736.0,100.0,5.0,1.0
STU01787,25.0,Female,Single,0.0,0.0,1.0,8.0,6.0,7.0,6.0,9.84,-16.690593658697956,50000.0,95.07,3.0,0.0
STU01788,20.0,Female,Single,0.0,0.0,1.0,3.0,0.0,2.0,,11.78,18.88,153772.0,83.99,1.0,0.0
STU01789,29.0,Female,Married,1.0,0.0,,8.0,8.0,9.0,7.0,6.02,9.21,50000.0,67.32,3.0,0.0
STU01790,28.0,Female,Single,0.0,1.0,1.0,2.0,2.0,9.0,,8.73,14.82,244398.0,43.78,5.0,1.0
STU01791,25.0,Male,Single,0.0,1.0,1.0,0.0,0.0,7.0,7.0,17.05,13.11,765842.0,26.28,4.0,1.0
STU01792,26.0,Male,Single,0.0,0.0,1.0,8.0,5.0,8.0,5.0,11.22,18.02,660369.0,71.18,5.0,1.0
STU01793,23.0,Female,Single,1.0,1.0,1.0,,4.0,0.0,0.0,7.26,12.69,250585.0,92.69,3.0,1.0
STU01794,20.0,Female,Single,1.0,0.0,1.0,9.0,9.0,0.0,0.0,17.0,8.64,351984.0,81.67,0.0,0.0
STU01795,28.0,Female,Divorced,1.0,1.0,1.0,0.0,0.0,6.0,4.0,20.0,17.07,346183.0,83.87,4.0,1.0
STU01796,30.0,Female,Married,0.0,0.0,1.0,8.0,,,8.0,11.97,8.12,572111.0,90.32,4.0,1.0
STU01797,20.0,Male,Single,1.0,0.0,1.0,9.0,8.0,4.0,1.0,12.35,12.49,291158.0,46.77,2.0,0.0
STU01798,29.0,Female,Single,0.0,0.0,1.0,0.0,0.0,6.0,5.0,12.14,11.71,50000.0,73.36,3.0,1.0
STU01799,27.0,Male,Married,0.0,0.0,1.0,-15.890015951790566,5.0,9.0,7.0,14.22,9.34,405119.0,44.88,4.0,1.0
STU01800,18.0,Female,Single,0.0,0.0,-1.4296694911355048,3.0,0.0,-8.167899664967765,7.0,9.76,12.66,613952.0,95.35,2.0,1.0
STU01801,,Female,Married,0.0,1.0,,5.0,5.0,3.0,1.0,11.21,9.77,107105.0,100.0,1.0,1.0
STU01802,18.0,Female,Divorced,0.0,0.0,0.0,,2.0,6.0,3.0,3.48,5.07,50000.0,73.27,1.0,0.0
STU01803,33.0,Male,Single,1.0,0.0,-0.5724070187561803,0.0,0.0,4.0,1.0,7.77,10.91,230921.0,87.44,2.0,0.0
STU01804,30.0,Female,Married,,0.0,1.0,1.0,-15.148466785714657,9.0,9.0,8.05,18.25,99124.0,100.0,3.0,
STU01805,24.0,Male,Single,0.0,0.0,1.0,6.0,6.0,9.0,7.0,0.66,10.03,50000.0,74.21,5.0,0.0
STU01806,25.0,Male,Single,1.0,0.0,0.0,3.0,0.0,1.0,0.0,8.27,0.0,850714.0,100.0,3.0,0.0
STU01807,22.0,Male,Single,0.0,0.0,1.0,9.0,6.0,6.0,6.0,12.44,11.76,157840.0,,12.720148476717537,0.0
STU01808,30.0,Male,Single,0.0,0.0,1.0,2.0,0.0,1.0,0.0,10.07,5.31,50000.0,47.99,3.0,0.0
STU01809,27.0,Female,Single,1.0,0.0,1.0,3.0,0.0,5.0,5.0,7.85,10.91,285104.0,80.26,1.0,0.0
STU01810,24.0,Male,Married,0.0,1.0,1.0,6.0,6.0,3.0,3.0,7.76,13.47,60915.0,100.0,2.0,0.0
STU01811,25.0,Female,Married,1.0,0.0,1.0,3.0,16.11078790325106,4.0,3.0,12.16,16.66,145263.0,43.77,4.0,0.0
STU01812,23.0,Female,Married,0.0,0.0,1.0,3.0,1.0,7.0,4.0,13.92,13.53,97127.0,91.19,1.0,0.0
STU01813,20.0,Female,Single,0.0,0.0,1.0,9.0,9.0,4.0,1.0,14.9,11.82,579755.0,75.58,0.0,
STU01814,34.0,Male,Single,0.0,0.0,1.0,6.0,4.0,3.0,1.0,9.98,12.58,402572.0,15.79,,0.0
STU01815,17.0,Female,Single,0.0,1.0,1.0,7.0,6.0,4.0,3.0,10.45,6.37,270168.0,,0.0,
